region_code,region_name,sex,year,e0_pclm,deaths_pclm,e0_hmd,deaths_hmd,e0,deaths,de0,dle0,ddeath,dldeath
AT,Austria,Female,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AT,Austria,Female,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AT,Austria,Female,1947,NA,NA,64.01,43685,64.01,43685,NA,NA,NA,NA
AT,Austria,Female,1948,NA,NA,65.77,40955,65.77,40955,1.759999999999991,0.02712448615934715,-2730,-0.06453089078249263
AT,Austria,Female,1949,NA,NA,65.77,44284,65.77,44284,0,0,3329,0.07814953502965594
AT,Austria,Female,1950,NA,NA,67.28,41934,67.28,41934,1.5100000000000051,0.022699208351433242,-2350,-0.054526484274173725
AT,Austria,Female,1951,NA,NA,67.81,43124,67.81,43124,0.5300000000000011,0.007846661031058133,1190,0.027982732953825362
AT,Austria,Female,1952,NA,NA,69.23,41066,69.23,41066,1.4200000000000017,0.020724617994183347,-2058,-0.04889915814356449
AT,Austria,Female,1953,NA,NA,69.71,41157,69.71,41157,0.47999999999998977,0.0069094848083732785,91,0.002213493478830486
AT,Austria,Female,1954,NA,NA,69.88,41578,69.88,41578,0.1700000000000017,0.0024357057675485905,421,0.010177159212783948
AT,Austria,Female,1955,NA,NA,70.36,41472,70.36,41472,0.480000000000004,0.006845434603500955,-106,-0.0025526804951123694
AT,Austria,Female,1956,NA,NA,70.54,42470,70.54,42470,0.18000000000000682,0.00255500493854921,998,0.023779443595369543
AT,Austria,Female,1957,NA,NA,70.51,43540,70.51,43540,-0.030000000000001137,-4.253810769565547e-4,1070,0.024882111481222324
AT,Austria,Female,1958,NA,NA,71.37,42038,71.37,42038,0.8599999999999994,0.01212306925202622,-1502,-0.0351060846686142
AT,Austria,Female,1959,NA,NA,71.39,42925,71.39,42925,0.01999999999999602,2.8019053139338723e-4,887,0.02088043564575237
AT,Austria,Female,1960,NA,NA,71.9,43380,71.9,43380,0.5100000000000051,0.007118461212631821,455,0.010544098615188346
AT,Austria,Female,1961,NA,NA,72.77,41879,72.77,41879,0.8699999999999903,0.012027517631993945,-1501,-0.035213997427410604
AT,Austria,Female,1962,NA,NA,72.48,44607,72.48,44607,-0.28999999999999204,-0.003993120624270929,2728,0.06310628941187879
AT,Austria,Female,1963,NA,NA,72.66,45229,72.66,45229,0.1799999999999926,0.0024803650583313797,622,0.013847676642598117
AT,Austria,Female,1964,NA,NA,73.19,44043,73.19,44043,0.5300000000000011,0.007267772820080509,-1186,-0.026572044600362332
AT,Austria,Female,1965,NA,NA,72.99,46858,72.99,46858,-0.20000000000000284,-0.002736354149595499,2815,0.061955322419015246
AT,Austria,Female,1966,NA,NA,73.34,45780,73.34,45780,0.3500000000000085,0.004783717179639879,-1078,-0.02327443732002621
AT,Austria,Female,1967,NA,NA,73.37,47650,73.37,47650,0.030000000000001137,4.0897008272278157e-4,1870,0.0400353155757891
AT,Austria,Female,1968,NA,NA,73.52,47971,73.52,47971,0.14999999999999147,0.0020423453215281384,321,0.006714031558789912
AT,Austria,Female,1969,NA,NA,73.27,49627,73.27,49627,-0.25,-0.0034062298755586085,1656,0.03393837880324213
AT,Austria,Female,1970,NA,NA,73.42,49737,73.42,49737,0.15000000000000568,0.0020451298968158227,110,0.0022140824631957656
AT,Austria,Female,1971,NA,NA,73.67,49462,73.67,49462,0.25,0.0033992826260336173,-275,-0.005544424933171754
AT,Austria,Female,1972,NA,NA,74.02,48306,74.02,48306,0.3499999999999943,0.004739666263287923,-1156,-0.023648921446367765
AT,Austria,Female,1973,NA,NA,74.57,47149,74.57,47149,0.5499999999999972,0.007402954597693245,-1157,-0.024242976599085253
AT,Austria,Female,1974,NA,NA,74.62,47983,74.62,47983,0.05000000000001137,6.702862373089147e-4,834,0.017533981562584344
AT,Austria,Female,1975,NA,NA,74.7,49220,74.7,49220,0.0799999999999983,0.0010715243457593004,1237,0.025453263453512065
AT,Austria,Female,1976,NA,NA,75.06,49330,75.06,49330,0.35999999999999943,0.004807701568103617,110,0.0022323702827371505
AT,Austria,Female,1977,NA,NA,75.44,47880,75.44,47880,0.37999999999999545,0.005049844618326915,-1450,-0.02983453455587437
AT,Austria,Female,1978,NA,NA,75.65,48982,75.65,48982,0.21000000000000796,0.002779801909163382,1102,0.022755002993664064
AT,Austria,Female,1979,NA,NA,75.97,47599,75.97,47599,0.3199999999999932,0.004221085280764925,-1383,-0.028641131070102688
AT,Austria,Female,1980,NA,NA,76.04,48303,76.04,48303,0.07000000000000739,9.209921050983283e-4,704,0.014681917917577891
AT,Austria,Female,1981,NA,NA,76.38,48458,76.38,48458,0.3399999999999892,0.004461364177141824,155,0.003203772854325493
AT,Austria,Female,1982,NA,NA,76.58,47854,76.58,47854,0.20000000000000284,0.00261506425177771,-604,-0.012542734413750978
AT,Austria,Female,1983,NA,NA,76.59,49096,76.59,49096,0.010000000000005116,1.3057387235360096e-4,1242,0.025622856115310455
AT,Austria,Female,1984,NA,NA,77.18,46477,77.18,46477,0.5900000000000034,0.007673836187970906,-2619,-0.0548199985160327
AT,Austria,Female,1985,NA,NA,77.3,47705,77.3,47705,0.11999999999999034,0.001553599483903767,1228,0.026078647633045904
AT,Austria,Female,1986,NA,NA,77.65,46705,77.65,46705,0.3500000000000085,0.004517594001320013,-1000,-0.021184988878998112
AT,Austria,Female,1987,NA,NA,78.03,45705,78.03,45705,0.37999999999999545,0.004881818533973181,-1000,-0.02164352421903004
AT,Austria,Female,1988,NA,NA,78.52,44772,78.52,44772,0.4899999999999949,0.00626000127959081,-933,-0.020624757078760325
AT,Austria,Female,1989,NA,NA,78.66,44661,78.66,44661,0.14000000000000057,0.001781397595403078,-111,-0.0024823064639907244
AT,Austria,Female,1990,NA,NA,78.87,44566,78.87,44566,0.21000000000000796,0.002666160406236351,-95,-0.0021294010982551015
AT,Austria,Female,1991,NA,NA,78.98,44789,78.98,44789,0.10999999999999943,0.0013937284486038592,223,0.0049913370930489975
AT,Austria,Female,1992,NA,NA,79.14,44654,79.14,44654,0.1599999999999966,0.0020237800987743526,-135,-0.0030186845815798335
AT,Austria,Female,1993,NA,NA,79.34,44294,79.34,44294,0.20000000000000284,0.0025239791289060065,-360,-0.00809466127859082
AT,Austria,Female,1994,NA,NA,79.63,43440,79.63,43440,0.28999999999999204,0.0036484911831689004,-854,-0.019468552071973733
AT,Austria,Female,1995,NA,NA,79.95,43531,79.95,43531,0.3200000000000074,0.00401053301060994,91,0.0020926523371898043
AT,Austria,Female,1996,NA,NA,80.08,43522,80.08,43522,0.12999999999999545,0.001624695727001857,-9,-2.0677058876827914e-4
AT,Austria,Female,1997,NA,NA,80.54,42411,80.54,42411,0.46000000000000796,0.005727820416343121,-1111,-0.02585879482109732
AT,Austria,Female,1998,NA,NA,80.82,41957,80.82,41957,0.2799999999999869,0.003470504227019333,-454,-0.010762478244405571
AT,Austria,Female,1999,NA,NA,80.83,42320,80.83,42320,0.010000000000005116,1.237240954257146e-4,363,0.008614503241444638
AT,Austria,Female,2000,NA,NA,81.09,41569,81.09,41569,0.2600000000000051,0.003211465210712916,-751,-0.0179050903843212
AT,Austria,Female,2001,NA,NA,81.56,40267,81.56,40267,0.46999999999999886,0.0057792967497887204,-1302,-0.03182242222168519
AT,Austria,Female,2002,NA,NA,81.66,40965,81.66,40965,0.09999999999999432,0.0012253401851749501,698,0.01718576864974075
AT,Austria,Female,2003,NA,NA,81.54,41761,81.54,41761,-0.11999999999999034,-0.001470588500322556,796,0.019244846054048637
AT,Austria,Female,2004,NA,NA,82.09,39676,82.09,39676,0.5499999999999972,0.006722508969067675,-2085,-0.05121641876407956
AT,Austria,Female,2005,NA,NA,82.21,40203,82.21,40203,0.11999999999999034,0.0014607428038670989,527,0.013195148822454428
AT,Austria,Female,2006,NA,NA,82.63,39538,82.63,39538,0.4200000000000017,0.005095861549051506,-665,-0.016679384932455577
AT,Austria,Female,2007,NA,NA,82.83,39647,82.83,39647,0.20000000000000284,0.002417503897079065,109,0.0027530484017184165
AT,Austria,Female,2008,NA,NA,82.95,39927,82.95,39927,0.12000000000000455,0.0014477020262813056,280,0.007037503597064898
AT,Austria,Female,2009,NA,NA,82.85,40751,82.85,40751,-0.10000000000000853,-0.0012062727638815218,824,0.020427592490545265
AT,Austria,Female,2010,NA,NA,83.12,40507,83.12,40507,0.27000000000001023,0.0032536029183996007,-244,-0.006005580579435232
AT,Austria,Female,2011,NA,NA,83.43,39940,83.43,39940,0.3100000000000023,0.0037226101230114494,-567,-0.014096470695969643
AT,Austria,Female,2012,NA,NA,83.29,41989,83.29,41989,-0.14000000000000057,-0.0016794629667336025,2049,0.05002935123075147
AT,Austria,Female,2013,NA,NA,83.56,41568,83.56,41568,0.269999999999996,0.0032364427411151198,-421,-0.010077038730232246
AT,Austria,Female,2014,NA,NA,83.73,40828,83.73,40828,0.1700000000000017,0.0020323995279758478,-740,-0.017962519946935984
AT,Austria,Female,2015,83.82823771831568,41640.4,83.59,43213,83.59,43213,-0.14000000000000057,-0.0016734405052760692,2385,0.05677325536561284
AT,Austria,Female,2016,84.25900015876081,39465.86,83.94,41647,83.94,41647,0.3499999999999943,0.004178362194380725,-1566,-0.03691203869973769
AT,Austria,Female,2017,84.09678816559389,41119.14,83.89,43368,83.89,43368,-0.04999999999999716,-5.95841047242196e-4,1721,0.04049250475090993
AT,Austria,Female,2018,84.20201238226517,40921.47,NA,43121,84.20201238226517,43121,0.31201238226516637,0.003712404131379188,-247,-0.005711724531586526
AT,Austria,Female,2019,84.31844489818384,40481.479999999996,NA,42612,84.31844489818384,42612,0.11643251591867454,0.0013818207750473377,-509,-0.011874213677499412
AT,Austria,Female,2020,83.64713015841352,44782.479999999996,NA,NA,83.64713015841352,44782.479999999996,-0.6713147397703239,-0.00799352264998543,2170.479999999996,0.049681087755041986
AT,Austria,Male,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AT,Austria,Male,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AT,Austria,Male,1947,NA,NA,58.95,46342,58.95,46342,NA,NA,NA,NA
AT,Austria,Male,1948,NA,NA,60.53,43258,60.53,43258,1.5799999999999983,0.026449482920216205,-3084,-0.06886648995944711
AT,Austria,Male,1949,NA,NA,61.02,44963,61.02,44963,0.490000000000002,0.008062569384927443,1705,0.038657741966893866
AT,Austria,Male,1950,NA,NA,62.18,43776,62.18,43776,1.1599999999999966,0.01883172534208377,-1187,-0.026754207337919667
AT,Austria,Male,1951,NA,NA,62.48,45129,62.48,45129,0.29999999999999716,0.004813100900823208,1353,0.030439333383711187
AT,Austria,Male,1952,NA,NA,64.09,42306,64.09,42306,1.6100000000000065,0.02544183998470473,-2823,-0.06459613541883691
AT,Austria,Male,1953,NA,NA,64.61,42242,64.61,42242,0.519999999999996,0.008080852053939047,-64,-0.0015139332030091879
AT,Austria,Male,1954,NA,NA,64.49,43054,64.49,43054,-0.12000000000000455,-0.0018590245477883016,812,0.019040155010305426
AT,Austria,Male,1955,NA,NA,64.56,43523,64.56,43523,0.07000000000000739,0.0010848509394074668,469,0.01083439222313487
AT,Austria,Male,1956,NA,NA,64.63,44354,64.63,44354,0.06999999999999318,0.0010836753131107102,831,0.018913362350447827
AT,Austria,Male,1957,NA,NA,64.21,45758,64.21,45758,-0.4200000000000017,-0.00651973746884682,1404,0.031163743476851025
AT,Austria,Male,1958,NA,NA,65.33,43942,65.33,43942,1.1200000000000045,0.017292387046701663,-1816,-0.04049605728851091
AT,Austria,Male,1959,NA,NA,65.19,45045,65.19,45045,-0.14000000000000057,-0.0021452659162113363,1103,0.024791407569225044
AT,Austria,Male,1960,NA,NA,65.39,46223,65.39,46223,0.20000000000000284,0.003063258636736954,1178,0.025815519603145987
AT,Austria,Male,1961,NA,NA,66.41,43794,66.41,43794,1.019999999999996,0.015478305979437224,-2429,-0.053980688008998357
AT,Austria,Male,1962,NA,NA,66.28,46247,66.28,46247,-0.12999999999999545,-0.001959454994259424,2453,0.054499775292201846
AT,Austria,Male,1963,NA,NA,66.4,46350,66.4,46350,0.12000000000000455,0.0018088639240261273,103,0.0022246950221109785
AT,Austria,Male,1964,NA,NA,66.78,45038,66.78,45038,0.37999999999999545,0.005706578033120024,-1312,-0.02871471413971527
AT,Austria,Male,1965,NA,NA,66.6,47415,66.6,47415,-0.18000000000000682,-0.00269905696916517,2377,0.05143205646354332
AT,Austria,Male,1966,NA,NA,66.84,45660,66.84,45660,0.2400000000000091,0.003597126180849841,-1755,-0.03771599323404118
AT,Austria,Male,1967,NA,NA,66.62,47788,66.62,47788,-0.21999999999999886,-0.00329687096165987,2128,0.04555192085332749
AT,Austria,Male,1968,NA,NA,66.76,48043,66.76,48043,0.14000000000000057,0.0020992660281011766,255,0.00532188126704547
AT,Austria,Male,1969,NA,NA,66.56,49088,66.56,49088,-0.20000000000000284,-0.0030003022806814883,1045,0.02151816252276717
AT,Austria,Male,1970,NA,NA,66.51,49082,66.51,49082,-0.04999999999999716,-7.514842166234104e-4,-6,-1.2223693607893438e-4
AT,Austria,Male,1971,NA,NA,66.66,47872,66.66,47872,0.14999999999999147,0.0022527605832642905,-1210,-0.024961586456699436
AT,Austria,Male,1972,NA,NA,66.95,47017,66.95,47017,0.29000000000000625,0.0043409992575877965,-855,-0.0180215439127398
AT,Austria,Male,1973,NA,NA,67.54,45619,67.54,45619,0.5900000000000034,0.008773942820240244,-1398,-0.030184942033715245
AT,Austria,Male,1974,NA,NA,67.44,46341,67.44,46341,-0.10000000000000853,-0.0014817012638221883,722,0.015702801994667226
AT,Austria,Male,1975,NA,NA,67.66,46821,67.66,46821,0.21999999999999886,0.0032568496589622242,480,0.010304721828301666
AT,Austria,Male,1976,NA,NA,68.19,45810,68.19,45810,0.5300000000000011,0.0078027631799990615,-1011,-0.021829412329875453
AT,Austria,Male,1977,NA,NA,68.5,44522,68.5,44522,0.3100000000000023,0.004535818735618591,-1288,-0.0285189588705137
AT,Austria,Male,1978,NA,NA,68.44,45635,68.44,45635,-0.060000000000002274,-8.762962441872801e-4,1113,0.02469151694070426
AT,Austria,Male,1979,NA,NA,68.78,44413,68.78,44413,0.3400000000000034,0.004955555980127535,-1222,-0.027142746593314726
AT,Austria,Male,1980,NA,NA,68.95,44139,68.95,44139,0.1700000000000017,0.002468599235190716,-274,-0.006188473991606713
AT,Austria,Male,1981,NA,NA,69.26,44235,69.26,44235,0.3100000000000023,0.004485934734965724,96,0.002172585551429407
AT,Austria,Male,1982,NA,NA,69.37,43485,69.37,43485,0.10999999999999943,0.0015869584229335487,-750,-0.017100279893620396
AT,Austria,Male,1983,NA,NA,69.5,43945,69.5,43945,0.12999999999999545,0.0018722551735361748,460,0.010522800974879232
AT,Austria,Male,1984,NA,NA,70,41989,70,41989,0.5,0.00716848947861326,-1956,-0.04553117279818686
AT,Austria,Male,1985,NA,NA,70.32,41873,70.32,41873,0.3199999999999932,0.004561011327561815,-116,-0.002766451407822501
AT,Austria,Male,1986,NA,NA,70.89,40366,70.89,40366,0.5700000000000074,0.00807312649000469,-1507,-0.036653381332671486
AT,Austria,Male,1987,NA,NA,71.39,39202,71.39,39202,0.5,0.0070284236474433825,-1164,-0.029260080574843528
AT,Austria,Male,1988,NA,NA,71.85,38491,71.85,38491,0.45999999999999375,0.006422809010664388,-711,-0.018303318170696414
AT,Austria,Male,1989,NA,NA,71.9,38746,71.9,38746,0.05000000000001137,6.956522019674338e-4,255,0.006603076932366392
AT,Austria,Male,1990,NA,NA,72.23,38386,72.23,38386,0.3299999999999983,0.004579207335754454,-360,-0.009334714881067185
AT,Austria,Male,1991,NA,NA,72.26,38639,72.26,38639,0.030000000000001137,4.1525365673855674e-4,253,0.006569319308555421
AT,Austria,Male,1992,NA,NA,72.5,38508,72.5,38508,0.23999999999999488,0.0033158361411347315,-131,-0.0033961171765213294
AT,Austria,Male,1993,NA,NA,72.76,38223,72.76,38223,0.2600000000000051,0.0035797917892930187,-285,-0.0074285832483660386
AT,Austria,Male,1994,NA,NA,73.12,37244,73.12,37244,0.35999999999999943,0.004935573495973067,-979,-0.02594657064107153
AT,Austria,Male,1995,NA,NA,73.29,37640,73.29,37640,0.1700000000000017,0.002322246791863769,396,0.010576456690895242
AT,Austria,Male,1996,NA,NA,73.66,37268,73.66,37268,0.36999999999999034,0.005035737079160718,-372,-0.009932265128998807
AT,Austria,Male,1997,NA,NA,74.02,37021,74.02,37021,0.35999999999999943,0.004875415941090644,-247,-0.006649730381941055
AT,Austria,Male,1998,NA,NA,74.44,36382,74.44,36382,0.4200000000000017,0.0056581048160397884,-639,-0.017411172366212924
AT,Austria,Male,1999,NA,NA,74.78,35880,74.78,35880,0.3400000000000034,0.004557037774917561,-502,-0.013894109649429609
AT,Austria,Male,2000,NA,NA,75.1,35211,75.1,35211,0.3199999999999932,0.004270089221122042,-669,-0.018821503404499396
AT,Austria,Male,2001,NA,NA,75.59,34500,75.59,34500,0.4900000000000091,0.006503440533996319,-711,-0.02039920974878129
AT,Austria,Male,2002,NA,NA,75.78,35166,75.78,35166,0.18999999999999773,0.0025104062863690046,666,0.01912038268503302
AT,Austria,Male,2003,NA,NA,75.92,35448,75.92,35448,0.14000000000000057,0.0018457487112177873,282,0.0079871271748412909
AT,Austria,Male,2004,NA,NA,76.39,34616,76.39,34616,0.46999999999999886,0.006171643251596137,-832,-0.023750830974606174
AT,Austria,Male,2005,NA,NA,76.62,34986,76.62,34986,0.23000000000000398,0.0030063417192343067,370,0.010631978545490028
AT,Austria,Male,2006,NA,NA,77.08,34757,77.08,34757,0.45999999999999375,0.005985704273662407,-229,-0.006566990894432578
AT,Austria,Male,2007,NA,NA,77.29,34978,77.29,34978,0.21000000000000796,0.0027207375726145955,221,0.006338301853359596
AT,Austria,Male,2008,NA,NA,77.58,35156,77.58,35156,0.28999999999999204,0.0037450808930410417,178,0.005076008275398891
AT,Austria,Male,2009,NA,NA,77.4,36630,77.4,36630,-0.1799999999999926,-0.002322881416139566,1474,0.041072276088323534
AT,Austria,Male,2010,NA,NA,77.66,36692,77.66,36692,0.2599999999999909,0.003353543707839357,62,0.0016911708566862416
AT,Austria,Male,2011,NA,NA,78.07,36539,78.07,36539,0.4099999999999966,0.005265535828678836,-153,-0.004178564340785229
AT,Austria,Male,2012,NA,NA,78.26,37447,78.26,37447,0.19000000000001194,0.0024307566500665345,908,0.024546416638804303
AT,Austria,Male,2013,NA,NA,78.46,37958,78.46,37958,0.19999999999998863,0.0025523239991400715,511,0.013553685369300794
AT,Austria,Male,2014,NA,NA,78.92,37424,78.92,37424,0.46000000000000796,0.0058457403730081126,-534,-0.014168075472905883
AT,Austria,Male,2015,79.18574899193943,38138.06,78.63,39860,78.63,39860,-0.29000000000000625,-0.003681375150989652,2436,0.06306110494282535
AT,Austria,Male,2016,79.74430045205365,36598.03,79.14,39022,79.14,39022,0.5100000000000051,0.006465129953853399,-838,-0.021247725136941398
AT,Austria,Male,2017,79.8864605859847,37360.590000000004,79.28,39902,79.28,39902,0.14000000000000057,0.0017674540644545544,880,0.022300858305163374
AT,Austria,Male,2018,79.84206090645444,38422.7,NA,40851,79.84206090645444,40851,0.562060906454434,0.007064554604920836,949,0.02350485285767867
AT,Austria,Male,2019,80.07559681845514,38274.64,NA,40774,80.07559681845514,40774,0.23353591200070412,0.002920704084067083,-77,-0.0018866774356016691
AT,Austria,Male,2020,79.26478754976068,43521.26,NA,NA,79.26478754976068,43521.26,-0.8108092686944559,-0.010177159671935776,2747.260000000002,0.0652049309595153
AT,Austria,Total,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AT,Austria,Total,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AT,Austria,Total,1947,NA,NA,61.54,90027,61.54,90027,NA,NA,NA,NA
AT,Austria,Total,1948,NA,NA,63.21,84213,63.21,84213,1.6700000000000017,0.026775146590311216,-5814,-0.0667603217092676
AT,Austria,Total,1949,NA,NA,63.47,89247,63.47,89247,0.259999999999998,0.004104836834171621,5034,0.05805850301942961
AT,Austria,Total,1950,NA,NA,64.81,85710,64.81,85710,1.3400000000000034,0.0208925591212461,-3537,-0.04043830173863405
AT,Austria,Total,1951,NA,NA,65.22,88253,65.22,88253,0.4099999999999966,0.006306257921548486,2543,0.02923818465909811
AT,Austria,Total,1952,NA,NA,66.74,83372,66.74,83372,1.519999999999996,0.023038302962054225,-4881,-0.05689516799046501
AT,Austria,Total,1953,NA,NA,67.25,83399,67.25,83399,0.5100000000000051,0.007612545158720785,27,3.2379730571818754e-4
AT,Austria,Total,1954,NA,NA,67.28,84632,67.28,84632,0.030000000000001137,0.00044599718274440647,1233,0.014676126799331612
AT,Austria,Total,1955,NA,NA,67.55,84995,67.55,84995,0.269999999999996,0.004005048741515083,363,0.004279985546260079
AT,Austria,Total,1956,NA,NA,67.68,86824,67.68,86824,0.13000000000000966,0.001922650891760469,1829,0.021290649912980797
AT,Austria,Total,1957,NA,NA,67.44,89298,67.44,89298,-0.2400000000000091,-0.003552401604368427,2474,0.028096010071362088
AT,Austria,Total,1958,NA,NA,68.45,85980,68.45,85980,1.0100000000000051,0.014865238040858486,-3318,-0.03786438014694049
AT,Austria,Total,1959,NA,NA,68.39,87970,68.39,87970,-0.060000000000002274,-8.769366244534282e-4,1990,0.02288113619644605
AT,Austria,Total,1960,NA,NA,68.74,89603,68.74,89603,0.3499999999999943,0.005104656311682554,1633,0.018392954298645847
AT,Austria,Total,1961,NA,NA,69.71,85673,69.71,85673,0.9699999999999989,0.014012508076620023,-3930,-0.044851078107713604
AT,Austria,Total,1962,NA,NA,69.5,90854,69.5,90854,-0.20999999999999375,-0.0030170269275613393,5181,0.058716099036036695
AT,Austria,Total,1963,NA,NA,69.65,91579,69.65,91579,0.15000000000000568,0.0021559476550683243,725,0.007948165263060858
AT,Austria,Total,1964,NA,NA,70.12,89081,70.12,89081,0.46999999999999886,0.006725359827219002,-2498,-0.027655919564063325
AT,Austria,Total,1965,NA,NA,69.93,94273,69.93,94273,-0.18999999999999773,-0.002713318337257853,5192,0.05664876019688592
AT,Austria,Total,1966,NA,NA,70.22,91440,70.22,91440,0.28999999999999204,0.004138429024510337,-2833,-0.030511808900879345
AT,Austria,Total,1967,NA,NA,70.12,95438,70.12,95438,-0.09999999999999432,-0.0014251106872524844,3998,0.04279380250935105
AT,Austria,Total,1968,NA,NA,70.27,96014,70.27,96014,0.14999999999999147,0.0021369051510724546,576,0.0060171921726155375
AT,Austria,Total,1969,NA,NA,70.04,98715,70.04,98715,-0.22999999999998977,-0.003278457786454858,2701,0.027742896407669804
AT,Austria,Total,1970,NA,NA,70.09,98819,70.09,98819,0.04999999999999716,7.136230945823385e-4,104,0.0010529833811840916
AT,Austria,Total,1971,NA,NA,70.29,97334,70.29,97334,0.20000000000000284,0.0028494106755809767,-1485,-0.015141531065591352
AT,Austria,Total,1972,NA,NA,70.62,95323,70.62,95323,0.3299999999999983,0.004683849312425714,-2011,-0.02087723822322829
AT,Austria,Total,1973,NA,NA,71.2,92768,71.2,92768,0.5799999999999983,0.008179427917689885,-2555,-0.027169371929311126
AT,Austria,Total,1974,NA,NA,71.18,94324,71.18,94324,-0.01999999999999602,-2.809383358828299e-4,1556,0.01663391141167736
AT,Austria,Total,1975,NA,NA,71.33,96041,71.33,96041,0.14999999999999147,0.002105116207899549,1717,0.018039519476118926
AT,Austria,Total,1976,NA,NA,71.79,95140,71.79,95140,0.46000000000000796,0.006428194298445433,-901,-0.009425692622906823
AT,Austria,Total,1977,NA,NA,72.14,92402,72.14,92402,0.3499999999999943,0.004863484887001057,-2738,-0.029200867569100453
AT,Austria,Total,1978,NA,NA,72.2,94617,72.2,94617,0.060000000000002274,8.313704233877672e-4,2215,0.023688540494879007
AT,Austria,Total,1979,NA,NA,72.55,92012,72.55,92012,0.3499999999999943,0.00483593343141564,-2605,-0.027918160604141207
AT,Austria,Total,1980,NA,NA,72.67,92442,72.67,92442,0.12000000000000455,0.001652665298347955,430,0.004662417501920757
AT,Austria,Total,1981,NA,NA,72.99,92693,72.99,92693,0.3199999999999932,0.0043938008349959645,251,0.0027115364873022685
AT,Austria,Total,1982,NA,NA,73.15,91339,73.15,91339,0.1600000000000108,0.002189682002592619,-1354,-0.014715097724049997
AT,Austria,Total,1983,NA,NA,73.22,93041,73.22,93041,0.06999999999999318,9.564802259571792e-4,1702,0.018462396627052513
AT,Austria,Total,1984,NA,NA,73.77,88466,73.77,88466,0.5499999999999972,0.007483537204120871,-4575,-0.05042195881142142
AT,Austria,Total,1985,NA,NA,73.99,89578,73.99,89578,0.21999999999999886,0.0029778040412482554,1112,0.012491456711194004
AT,Austria,Total,1986,NA,NA,74.46,87071,74.46,87071,0.46999999999999886,0.006332119507111322,-2507,-0.028385876331139315
AT,Austria,Total,1987,NA,NA,74.9,84907,74.9,84907,0.44000000000001194,0.005891822078603504,-2164,-0.025167337927031852
AT,Austria,Total,1988,NA,NA,75.37,83263,75.37,83263,0.46999999999999886,0.006255427332204633,-1644,-0.019552267033992266
AT,Austria,Total,1989,NA,NA,75.46,83407,75.46,83407,0.0899999999999892,0.0011933966807857743,144,0.0017279658706463863
AT,Austria,Total,1990,NA,NA,75.74,82952,75.74,82952,0.28000000000000114,0.003703707937484424,-455,-0.005470111440276426
AT,Austria,Total,1991,NA,NA,75.79,83428,75.79,83428,0.05000000000001137,6.599353502885208e-4,476,0.005721857178411227
AT,Austria,Total,1992,NA,NA,75.99,83162,75.99,83162,0.19999999999998863,0.0026353948577559905,-266,-0.0031934717097232834
AT,Austria,Total,1993,NA,NA,76.22,82517,76.22,82517,0.23000000000000398,0.0030221427640206855,-645,-0.0077861800055387675
AT,Austria,Total,1994,NA,NA,76.54,80684,76.54,80684,0.3200000000000074,0.0041895845518418184,-1833,-0.022464042280040175
AT,Austria,Total,1995,NA,NA,76.78,81171,76.78,81171,0.23999999999999488,0.003130709575095203,487,0.006017750080705042
AT,Austria,Total,1996,NA,NA,77.03,80790,77.03,80790,0.25,0.0032507667922230254,-381,-0.004704845028173921
AT,Austria,Total,1997,NA,NA,77.43,79432,77.43,79432,0.4000000000000057,0.0051793460337581365,-1358,-0.01695188576032436
AT,Austria,Total,1998,NA,NA,77.78,78339,77.78,78339,0.3499999999999943,0.004510026328969019,-1093,-0.013855746446154171
AT,Austria,Total,1999,NA,NA,77.96,78200,77.96,78200,0.1799999999999926,0.002311545911758195,-139,-0.0017759157338730347
AT,Austria,Total,2000,NA,NA,78.24,76780,78.24,76780,0.28000000000000114,0.003585151087202476,-1420,-0.018325457978614068
AT,Austria,Total,2001,NA,NA,78.72,74767,78.72,74767,0.480000000000004,0.006116227017435527,-2013,-0.026567578409778747
AT,Austria,Total,2002,NA,NA,78.85,76131,78.85,76131,0.12999999999999545,0.0016500606650495797,1364,0.018078929495224827
AT,Austria,Total,2003,NA,NA,78.85,77209,78.85,77209,0,0,1078,0.014060489888557015
AT,Austria,Total,2004,NA,NA,79.37,74292,79.37,74292,0.5200000000000102,0.006573149693736902,-2917,-0.03851275622155903
AT,Austria,Total,2005,NA,NA,79.53,75189,79.53,75189,0.1599999999999966,0.0020138458662595227,897,0.01200166933548985
AT,Austria,Total,2006,NA,NA,79.97,74295,79.97,74295,0.4399999999999977,0.005517255374754448,-894,-0.011961288952274884
AT,Austria,Total,2007,NA,NA,80.16,74625,80.16,74625,0.18999999999999773,0.002373072992756242,330,0.004431917004456665
AT,Austria,Total,2008,NA,NA,80.37,75083,80.37,75083,0.21000000000000796,0.002616334888072558,458,0.006118596586063063
AT,Austria,Total,2009,NA,NA,80.21,77381,80.21,77381,-0.1600000000000108,-0.0019927768457934647,2298,0.030147104126010404
AT,Austria,Total,2010,NA,NA,80.47,77199,80.47,77199,0.2600000000000051,0.0032362487792081396,-182,-0.002354768845881594
